ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LU_UMD,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
6164,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6164.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6164.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,Possible this is degraded forest??,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2012,1990,Yazid checked,0,96,NA,FOREST,FOREST,NON,NON,NON,NON,FOREST,NON,NON,NON,NON,Team_3
6173,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6173.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6173.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,"Possible this was forested, then cleared in 2012",Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2015,1990,Yazid checked,0,90,2012,FOREST,FOREST,FOREST,NON,NON,FOREST,NON,NON,NON,NON,NON,Team_3
6199,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6199.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6199.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Recommend change,I think this is probably a seasonal dry forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2016,1990,Yazid checked,0,100,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
6203,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6203.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6203.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Recommend change,I think its likely the pixel was forested,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Agree,YES,2013,1991,Yazid checked,0,97,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
6240,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6240.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6240.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,Possible this was forested,Primary degraded,HIGH,NA,2016,2015,Degraded - Nearby clearing,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,LOW,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2011,1990,Rizky checked,0,85,NA,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
6273,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6273.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6273.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,May have been forested,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - minor,YES,2013,1995,Rizky checked,0,74,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,NON,NON,NON,NON,Team_3
6323,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6323.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6323.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Recommend change,I think this might have been forested,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - minor,YES,2013,1990,Inggit checked,0,89,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,NON,NON,NON,NON,Team_3
6353,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6353.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6353.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,I think this might have been a degraded forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2016,1990,Inggit checked,0,20,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
6383,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6383.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6383.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,I think the pixel might actually be forested,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Savana,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2016,1990,Inggit checked,0,0,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
6408,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6408.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6408.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Recommend change,I think this is actually forested,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Disagree - major,YES,2016,1990,Yazid checked,0,0,NA,FOREST,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
6415,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6415.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6415.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,I think the pixel might actually be forested,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2016,1990,Yazid checked,0,100,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
6422,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6422.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6422.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Recommend change,I think this is actually probably forested,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Air,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Agree,YES,2016,1990,Yazid checked,0,28,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
6482,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6482.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6482.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,"I think this might have been forested, not certain",Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Rizky checked,NA,NA,HIGH,HIGH,Edited entry,At the edge of shrub and degraded forest,0,NA,0,NA,Agree,YES,2007,1990,Rizky checked,0,98,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,NON,NON,NON,NON,Team_3
6493,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6493.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6493.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Unsure,Possibly forested?,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2006,1990,Rizky checked,0,82,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,NON,NON,NON,NON,Team_3
6494,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6494.html,file:///J:/Indonesia_samples/pages_new/Nusa_Tenggara_sample6494.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Nusa_Tenggara,Recommend change,Probably forested,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,Small patches of human disturbances/smallholder plantation happened around pixel.,0,NA,0,NA,Disagree - minor,YES,2011,1990,Rizky checked,0,86,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,NON,NON,NON,NON,Team_3
2490,file:///J:/Indonesia_samples/pages_new/Jawa_sample2490.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2490.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Fire,DEG_CLEARED_CLEARED,Jawa,Unsure,I think the change events are just seasonal drying,Non forest,HIGH,NA,,,,,NA,,,,,,,,,,,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Diana checked,NA,NA,HIGH,HIGH,NA,NA,1999,Degraded - Fire,2003,Cleared - Fire,Disagree - minor,YES,2015,1994,NA,3,86,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,Team_3
2184,file:///J:/Indonesia_samples/pages_new/Jawa_sample2184.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2184.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Jawa,Recommend change,Probably non forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Yazid checked,NA,NA,HIGH,LOW,Edited entry,NA,0,NA,0,NA,Disagree - major,YES,2015,1990,Yazid checked,0,91,NA,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2282,file:///J:/Indonesia_samples/pages_new/Jawa_sample2282.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2282.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Jawa,Unsure,Probably not primary forest,Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Anna checked,NA,NA,HIGH,HIGH,No edits needed,area between mountain (in shadow area),0,NA,0,NA,Disagree - major,YES,2016,1995,Anna checked,0,90,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2349,file:///J:/Indonesia_samples/pages_new/Jawa_sample2349.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2349.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Jawa,Recommend change,Non forest,Primary degraded,HIGH,NA,2002,2001,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Inggit checked,Spot tidak tersedia,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,NO,2016,2000,Inggit checked,0,89,NA,FOREST,FOREST,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
2699,file:///J:/Indonesia_samples/pages_new/Jawa_sample2699.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2699.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Jawa,Recommend change,Not forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Sawah,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2017,1990,Anna checked,0,12,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_3
2751,file:///J:/Indonesia_samples/pages_new/Jawa_sample2751.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2751.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Primary degraded,NO_CHANGE,Jawa,Recommend change,Probably a tree plantation,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Tanaman,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2015,1997,Inggit checked,0,97,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2819,file:///J:/Indonesia_samples/pages_new/Jawa_sample2819.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2819.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Nearby clearing,DEG_DEG,Jawa,Recommend change,I think 2015 was probably degraded fire,Non forest,HIGH,No available data during 1990-1993,,,,,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Rizky checked,NA,NA,HIGH,HIGH,NA,NA,2006,Degraded - Nearby clearing,0,NA,Disagree - major,YES,2009,1994,NA,2,91,NA,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2341,file:///J:/Indonesia_samples/pages_new/Jawa_sample2341.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2341.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Smallholder,DEG_CLEARED,Jawa,Unsure,"Not sure this was primary forest in 1990, also don't see the 2007 clearing event",Non forest,HIGH,NA,,,,,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Tanaman,Inggit checked,NA,NA,HIGH,LOW,No edits needed,NA,1994,Degraded - Selective logging,2007,Cleared - Smallholder,Disagree - major,YES,2014,1990,Inggit checked,2,90,NA,FOREST,NON,NON,NON,FOREST,NON,NON,FOREST,FOREST,FOREST,NON,Team_3
2332,file:///J:/Indonesia_samples/pages_new/Jawa_sample2332.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2332.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Road,CLEARED_CLEARED,Jawa,Recommend change,Probably non forest in 1990,Non forest,HIGH,NA,,,,,,,,,,,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,LOW,Edited entry,NA,0,NA,2010,Cleared - Smallholder,Disagree - minor,YES,2016,1990,Inggit checked,2,100,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,NON,Team_3
2429,file:///J:/Indonesia_samples/pages_new/Jawa_sample2429.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2429.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Other,CLEARED,Jawa,Unsure,Probably non forest in 1990,Non forest,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,2000,Cleared - Other,Disagree - major,YES,2015,1994,Yazid checked,1,95,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,NA,NON,NON,Team_3
2484,file:///J:/Indonesia_samples/pages_new/Jawa_sample2484.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2484.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Other,CLEARED_CLEARED,Jawa,Recommend change,"Possible this was non forest in 1990, also pretty sure driver would be cleared - abandoned",Primary degraded,HIGH,NA,1999,1997,Cleared - Smallholder,HIGH,Nearby clearing for smallholder landuse,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1999,Cleared - Other,Agree,YES,2016,1994,NA,2,90,2012,FOREST,FOREST,NON,NON,NON,FOREST,NON,FOREST,NON,NON,NON,Team_3
2354,file:///J:/Indonesia_samples/pages_new/Jawa_sample2354.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2354.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Abandoned,CLEARED,Jawa,Unsure,"Not positive the pixel was changed, also not sure it was forested",Non forest,LOW,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,1995,Cleared - Abandoned,Disagree - major,YES,2015,1994,Inggit checked,1,91,NA,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_3
2695,file:///J:/Indonesia_samples/pages_new/Jawa_sample2695.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2695.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Abandoned,DEG_CLEARED,Jawa,Unsure,"Not sure the pixel was forested in 1990, also not positive about 2003 clearing event",Primary degraded,HIGH,NA,1999,1998,Degraded - Nearby clearing,HIGH,NA,2003,2002,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,1999,Degraded - Nearby clearing,2003,Cleared - Abandoned,Disagree - major,YES,2015,1990,Anna checked,2,82,NA,NON,NON,NON,BUFFER,FOREST,FOREST,NON,FOREST,FOREST,FOREST,NON,Team_3
2608,file:///J:/Indonesia_samples/pages_new/Jawa_sample2608.html,file:///J:/Indonesia_samples/pages_new/Jawa_sample2608.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Jawa,Unsure,I think this might have been forested,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Diana checked,NA,NA,HIGH,HIGH,Edited entry,"Mixed agroforestry area, more than 50% of trees planted",0,NA,0,NA,Disagree - major,YES,2017,1994,Diana checked,0,100,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,NON,NON,NON,NON,Team_3
